city,lat,lon,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,main,description,temp,feels_like,temp_min,temp_max,pressure,humidity,speed,deg,cloudiness (%),rain,gust,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,averageSpeedDifference,averageTimeDifference,day,year,month,week,hour,minute
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,11.34,10.83,9.73,11.78,1016,88,1.54,360,0,0.0,0.0,1,210.29,0.0,2.44,72.24,1.61,3.56,6.01,1.63,0,0,0,2022,4,16,6,8
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.87,14.42,13.85,15.64,1013,77,2.57,320,0,0.0,0.0,1,196.93,0.0,1.37,51.5,0.17,9.1,14.61,0.5,0,0,0,2022,4,16,6,8
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.16,13.69,13.12,15.26,1010,79,8.75,310,20,0.0,0.0,1,206.95,0.0,1.74,65.09,1.19,3.58,10.75,1.01,0,0,0,2022,4,16,6,18
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.94,10.47,9.73,13.49,1016,91,2.68,0,0,0.0,2.68,1,210.29,0.0,2.44,72.24,1.61,3.56,6.01,1.63,0,0,0,2022,4,16,6,18
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.28,13.85,15.08,1014,72,1.54,350,0,0.0,0.0,1,196.93,0.0,1.37,51.5,0.17,9.1,14.61,0.5,0,0,0,2022,4,16,6,18
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.16,13.69,13.12,15.26,1010,79,8.75,310,20,0.0,0.0,1,206.95,0.0,1.74,65.09,1.19,3.58,10.75,1.01,0,0,0,2022,4,16,6,28
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.94,10.47,9.73,13.49,1016,91,2.68,0,0,0.0,2.68,1,210.29,0.0,2.44,72.24,1.61,3.56,6.01,1.63,0,0,0,2022,4,16,6,28
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.28,13.85,15.08,1014,72,1.54,350,0,0.0,0.0,1,196.93,0.0,1.37,51.5,0.17,9.1,14.61,0.5,0,0,0,2022,4,16,6,28
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.16,13.69,13.12,15.26,1010,79,8.75,310,20,0.0,0.0,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,6,38
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.94,10.47,9.73,12.94,1016,91,2.68,0,0,0.0,2.68,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,6,38
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.88,14.3,13.87,15.1,1014,72,1.54,350,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,6,38
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.24,13.78,13.32,15.26,1010,79,8.75,310,20,0.0,14.4,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,6,48
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.94,10.47,9.73,12.94,1016,91,2.24,350,0,0.0,2.68,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,6,48
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,13.87,13.32,13.85,14.52,1014,77,2.06,300,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,6,48
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.24,13.81,13.32,15.26,1010,80,8.75,310,20,0.0,14.4,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,6,58
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.94,10.47,9.73,12.94,1016,91,2.24,350,0,0.0,2.68,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,6,58
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,13.87,13.32,13.29,14.52,1014,77,2.06,300,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,6,58
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.3,13.85,13.32,15.26,1008,79,8.75,310,20,0.0,14.4,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,7,8
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.79,10.3,9.73,12.38,1016,91,2.24,350,0,0.0,2.24,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,7,8
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,13.87,13.32,13.29,14.52,1014,77,2.06,300,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,7,8
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.19,13.78,13.12,15.26,1011,81,14.92,350,20,0.0,20.06,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,7,18
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.72,10.17,9.47,12.38,1016,89,2.24,20,0,0.0,2.24,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,7,18
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.27,13.29,14.86,1014,72,2.06,10,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,7,18
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.26,13.86,13.32,15.26,1011,81,14.92,350,20,0.0,20.06,1,208.62,0.0,2.01,64.37,1.27,3.53,10.98,0.99,0,0,0,2022,4,16,7,28
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.72,10.17,9.47,12.38,1016,89,2.24,20,0,0.0,2.24,1,210.29,0.0,2.44,70.1,1.58,3.17,5.32,1.76,0,0,0,2022,4,16,7,28
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.85,14.27,13.85,14.86,1014,72,2.06,10,0,0.0,0.0,1,196.93,0.0,1.86,47.92,0.17,8.44,13.66,0.48,0,0,0,2022,4,16,7,28
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,14.22,13.81,13.32,14.96,1011,81,14.92,350,20,0.0,20.06,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,0,0,0,2022,4,16,7,38
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,10.59,10.03,9.47,12.38,1016,89,2.24,20,0,0.0,2.24,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,0,0,0,2022,4,16,7,38
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.28,13.85,15.08,1014,72,2.06,10,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,7,38
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,scattered clouds,14.26,13.83,13.32,15.26,1012,80,14.92,350,40,0.0,0.0,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,0,0,0,2022,4,16,7,48
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,11.04,10.55,9.47,12.38,1016,90,2.24,20,0,0.0,2.24,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,0,0,0,2022,4,16,7,48
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.28,13.85,15.08,1014,72,3.09,340,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,7,48
Lisboa,38.7071,-9.13549,16,29,34,18,Clouds,scattered clouds,14.26,13.83,13.32,15.26,1012,80,14.92,350,40,0.0,0.0,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,13,16,0,2022,4,16,7,58
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,11.04,10.55,9.47,12.38,1016,90,2.24,20,0,0.0,2.24,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,0,0,0,2022,4,16,7,58
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.86,14.28,13.85,15.08,1014,72,3.09,340,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,7,58
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,scattered clouds,14.34,13.89,13.67,15.26,1010,79,14.92,350,40,0.0,0.0,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,0,0,0,2022,4,16,8,8
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,11.13,10.62,9.73,13.49,1016,89,2.24,0,0,0.0,2.24,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,0,0,0,2022,4,16,8,8
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,14.87,14.29,14.4,15.64,1014,72,3.09,340,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,8,8
Lisboa,38.7071,-9.13549,22,30,24,18,Clouds,scattered clouds,14.43,13.99,13.67,15.26,1012,79,14.4,350,40,0.0,21.61,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,8,6,0,2022,4,16,8,18
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,11.14,10.61,10.02,13.49,1016,88,2.68,350,0,0.0,2.68,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,5,15,0,2022,4,16,8,18
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.87,15.26,14.4,16.75,1014,67,2.06,350,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,8,18
Lisboa,38.7071,-9.13549,13,31,42,17,Clouds,scattered clouds,14.47,14.01,13.67,15.28,1012,78,14.4,350,40,0.0,21.61,1,210.29,0.01,2.31,65.09,1.28,3.72,11.68,0.95,18,25,0,2022,4,16,8,28
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,11.14,10.61,10.02,14.6,1016,88,2.68,350,0,0.0,2.68,1,210.29,0.05,2.55,69.38,1.55,2.83,4.6,1.9,0,0,0,2022,4,16,8,28
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.88,15.27,14.4,17.3,1014,67,2.06,350,0,0.0,0.0,1,196.93,0.12,2.68,43.63,0.18,7.85,12.65,0.5,0,0,0,2022,4,16,8,28
Lisboa,38.7071,-9.13549,21,30,26,18,Clouds,scattered clouds,14.51,14.03,13.67,15.28,1012,77,14.4,350,40,0.0,21.61,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,9,8,0,2022,4,16,8,38
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.33,12.86,10.47,15.71,1016,82,2.68,350,0,0.0,2.68,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,0,0,0,2022,4,16,8,38
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,15.88,15.27,14.96,17.3,1014,67,2.06,350,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,0,0,0,2022,4,16,8,38
Lisboa,38.7071,-9.13549,17,30,32,18,Clouds,scattered clouds,14.58,14.1,13.75,15.28,1012,77,14.92,350,40,0.0,20.06,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,13,14,0,2022,4,16,8,48
Porto,41.14961,-8.61099,8,15,58,31,Clear,clear sky,13.68,13.22,10.47,16.78,1016,81,3.13,350,0,0.0,3.13,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,7,27,0,2022,4,16,8,48
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,16.87,16.36,14.96,17.86,1014,67,1.54,20,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,0,0,0,2022,4,16,8,48
Lisboa,38.7071,-9.13549,14,29,39,18,Clouds,scattered clouds,14.52,14.04,13.75,15.26,1012,77,14.92,350,40,0.0,20.06,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,15,21,0,2022,4,16,8,58
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,12.68,12.14,10.47,16.27,1017,82,3.09,350,0,0.0,0.0,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,0,0,0,2022,4,16,8,58
Faro,37.019356,-7.93044,21,27,198,154,Clear,clear sky,16.87,16.36,14.96,17.86,1014,67,1.54,20,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,6,44,0,2022,4,16,8,58
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,scattered clouds,14.69,14.17,13.87,15.84,1010,75,14.92,350,40,0.0,20.06,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,0,0,0,2022,4,16,9,8
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.31,12.81,11.73,16.27,1017,81,3.09,350,0,0.0,0.0,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,0,0,0,2022,4,16,9,8
Faro,37.019356,-7.93044,22,27,189,154,Clear,clear sky,16.88,16.37,14.96,18.41,1014,67,1.54,20,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,5,35,0,2022,4,16,9,8
Lisboa,38.7071,-9.13549,14,29,39,18,Clouds,few clouds,15.01,14.52,14.42,15.9,1012,75,14.92,350,20,0.0,21.09,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,15,21,0,2022,4,16,9,18
Porto,41.14961,-8.61099,11,15,42,31,Clear,clear sky,13.02,12.47,11.47,16.27,1017,80,3.6,350,0,0.0,0.0,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,4,11,0,2022,4,16,9,18
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,18.86,18.45,15.52,18.97,1015,63,2.06,30,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,0,0,0,2022,4,16,9,18
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.09,14.59,14.42,15.9,1012,74,14.92,350,20,0.0,21.09,1,213.62,0.14,2.61,66.52,1.34,4.17,13.21,0.97,0,0,0,2022,4,16,9,28
Porto,41.14961,-8.61099,12,15,38,31,Clear,clear sky,13.02,12.47,11.47,15.71,1017,80,3.6,350,0,0.0,0.0,1,211.95,0.31,2.61,69.38,1.49,2.55,4.3,1.87,3,7,0,2022,4,16,9,28
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,18.86,18.45,16.07,18.97,1015,63,2.06,30,0,0.0,0.0,1,195.27,0.61,2.49,40.77,0.2,7.27,11.85,0.63,0,0,0,2022,4,16,9,28
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.18,14.66,13.87,16.37,1012,73,14.92,350,20,0.0,21.09,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,0,0,0,2022,4,16,9,38
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,13.76,13.15,11.62,15.86,1016,75,3.6,350,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,0,0,0,2022,4,16,9,38
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,18.87,18.46,16.07,19.52,1015,63,2.06,30,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,9,38
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,15.14,14.59,14.2,16.15,1012,72,13.89,350,20,0.0,19.03,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,0,0,0,2022,4,16,9,48
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.16,13.56,11.47,15.71,1017,74,4.63,340,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,0,0,0,2022,4,16,9,48
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.36,16.63,20.08,1015,56,2.06,10,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,9,48
Lisboa,38.7071,-9.13549,16,30,34,18,Clouds,few clouds,15.59,15.08,14.43,16.45,1012,72,13.89,350,20,0.0,19.03,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,14,16,0,2022,4,16,9,58
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.16,13.56,11.47,15.71,1017,74,4.63,340,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,0,0,0,2022,4,16,9,58
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.86,19.36,17.18,20.08,1015,56,2.06,10,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,9,58
Lisboa,38.7071,-9.13549,14,31,39,17,Clouds,few clouds,15.86,15.33,14.43,17.01,1011,70,13.89,350,20,0.0,19.03,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,17,22,0,2022,4,16,10,8
Porto,41.14961,-8.61099,11,14,42,33,Clear,clear sky,14.55,13.99,13.73,15.71,1017,74,4.63,340,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,3,9,0,2022,4,16,10,8
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.85,19.35,17.18,19.86,1015,56,2.06,10,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,10,8
Lisboa,38.7071,-9.13549,21,30,26,18,Clouds,few clouds,15.99,15.45,14.43,16.93,1011,69,15.43,350,20,0.0,21.09,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,9,8,0,2022,4,16,10,19
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.93,14.36,13.73,15.71,1017,72,4.12,360,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,0,0,0,2022,4,16,10,19
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.83,21.45,17.74,21.86,1015,53,1.03,0,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,10,19
Lisboa,38.7071,-9.13549,14,30,39,18,Clouds,few clouds,16.09,15.58,14.43,16.93,1012,70,15.43,350,20,0.0,21.09,1,216.96,0.36,2.38,70.1,1.34,4.12,13.09,0.97,16,21,0,2022,4,16,10,29
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,14.83,14.25,13.47,16.27,1017,72,4.12,360,0,0.0,0.0,1,213.62,0.65,2.83,67.23,1.58,2.39,4.43,1.71,0,0,0,2022,4,16,10,29
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.84,21.46,18.29,21.86,1015,53,1.03,0,0,0.0,0.0,1,191.93,0.85,2.04,41.13,0.22,6.62,11.18,0.82,0,0,0,2022,4,16,10,29
Lisboa,38.7071,-9.13549,13,29,42,18,Clouds,few clouds,16.16,15.63,14.43,17.01,1012,69,15.43,350,20,0.0,21.09,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,16,24,0,2022,4,16,10,39
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,15.86,15.3,13.47,16.79,1017,69,4.12,360,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,0,0,0,2022,4,16,10,39
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.85,21.47,18.85,21.86,1015,53,1.03,0,0,0.0,0.0,2,198.6,0.23,0.96,85.12,0.51,7.01,10.62,1.5,0,0,0,2022,4,16,10,39
Lisboa,38.7071,-9.13549,11,29,49,18,Clouds,few clouds,16.24,15.72,14.43,17.56,1012,69,15.43,350,20,0.0,0.0,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,18,31,0,2022,4,16,10,49
Porto,41.14961,-8.61099,10,15,46,31,Clear,clear sky,16.49,15.92,13.47,17.34,1017,66,4.12,360,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,5,15,0,2022,4,16,10,49
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,21.85,21.47,18.85,21.86,1015,53,1.03,0,0,0.0,0.0,2,198.6,0.23,0.96,85.12,0.51,7.01,10.62,1.5,0,0,0,2022,4,16,10,49
Lisboa,38.7071,-9.13549,8,30,68,18,Clouds,few clouds,15.88,15.33,14.21,16.73,1012,69,15.43,350,20,0.0,0.0,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,22,50,0,2022,4,16,10,59
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.09,15.5,13.47,17.38,1017,67,4.12,360,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,0,0,0,2022,4,16,10,59
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.85,20.66,18.85,20.86,1015,64,2.57,140,0,0.0,0.0,2,198.6,0.23,0.96,85.12,0.51,7.01,10.62,1.5,0,0,0,2022,4,16,10,59
Lisboa,38.7071,-9.13549,30,30,18,18,Clouds,few clouds,16.27,15.73,15.53,17.48,1011,68,15.43,350,20,0.0,0.0,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,0,0,0,2022,4,16,11,9
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,16.9,16.37,14.73,17.9,1017,66,4.12,360,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,0,0,0,2022,4,16,11,9
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.87,20.68,19.4,21.75,1015,64,2.57,140,0,0.0,0.0,2,198.6,0.23,0.96,85.12,0.51,7.01,10.62,1.5,0,0,0,2022,4,16,11,9
Lisboa,38.7071,-9.13549,13,30,42,18,Clouds,few clouds,16.79,16.25,14.43,18.04,1013,66,14.4,350,20,0.0,19.55,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,17,24,0,2022,4,16,11,19
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,17.02,16.5,15.47,17.94,1017,66,3.6,350,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,0,0,0,2022,4,16,11,19
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.87,20.68,20.52,21.75,1015,64,3.09,120,0,0.0,0.0,2,198.6,0.23,0.96,85.12,0.51,7.01,10.62,1.5,0,0,0,2022,4,16,11,19
Lisboa,38.7071,-9.13549,12,30,45,18,Clouds,few clouds,16.74,16.19,14.75,18.04,1013,66,14.4,350,20,0.0,19.55,1,216.96,0.43,1.78,74.39,1.27,3.97,12.32,0.95,18,27,0,2022,4,16,11,29
Porto,41.14961,-8.61099,9,14,51,33,Clear,clear sky,16.9,16.34,15.33,17.8,1017,65,3.6,350,0,0.0,0.0,1,216.96,0.79,2.74,69.38,1.76,2.73,5.24,1.44,5,18,0,2022,4,16,11,29
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.87,20.68,20.86,21.75,1015,64,3.09,120,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,11,29
Lisboa,38.7071,-9.13549,7,30,78,18,Clouds,few clouds,16.77,16.23,14.75,18.04,1013,66,14.4,350,20,0.0,19.55,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,23,60,0,2022,4,16,11,39
Porto,41.14961,-8.61099,9,15,51,31,Clear,clear sky,17.63,17.15,15.47,19.01,1017,65,3.6,350,0,0.0,0.0,1,220.3,0.56,2.06,78.68,1.74,3.58,7.05,1.01,6,20,0,2022,4,16,11,39
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.87,20.68,20.86,21.75,1015,64,3.09,120,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,11,39
Lisboa,38.7071,-9.13549,8,31,68,17,Clouds,few clouds,16.92,16.39,14.85,18.16,1013,66,14.4,350,20,0.0,19.55,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,23,51,0,2022,4,16,11,49
Porto,41.14961,-8.61099,10,14,46,33,Clear,clear sky,17.85,17.39,15.47,19.01,1017,65,5.66,330,0,0.0,0.0,1,220.3,0.56,2.06,78.68,1.74,3.58,7.05,1.01,4,13,0,2022,4,16,11,49
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.87,20.79,20.86,21.75,1015,68,3.09,120,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,11,49
Lisboa,38.7071,-9.13549,12,31,45,17,Clouds,few clouds,17.08,16.54,14.98,18.06,1013,65,13.89,350,20,0.0,19.03,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,19,28,0,2022,4,16,11,59
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.07,17.66,15.47,19.56,1017,66,5.66,330,0,0.0,0.0,1,220.3,0.56,2.06,78.68,1.74,3.58,7.05,1.01,0,0,0,2022,4,16,11,59
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.88,20.8,20.86,22.3,1015,68,3.09,120,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,11,59
Lisboa,38.7071,-9.13549,7,30,78,18,Clouds,few clouds,17.03,16.51,16.53,18.06,1011,66,13.89,350,20,0.0,19.03,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,23,60,0,2022,4,16,12,9
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.04,17.6,16.73,19.6,1017,65,5.66,330,0,0.0,0.0,1,220.3,0.56,2.06,78.68,1.74,3.58,7.05,1.01,0,0,0,2022,4,16,12,9
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,20.88,20.8,20.86,22.74,1015,68,3.09,120,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,12,9
Lisboa,38.7071,-9.13549,12,29,45,18,Clouds,few clouds,17.55,17.03,15.75,18.92,1013,64,13.89,350,20,0.0,0.0,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,17,27,0,2022,4,16,12,19
Porto,41.14961,-8.61099,15,15,31,31,Clear,clear sky,18.03,17.59,15.47,19.6,1017,65,6.17,320,0,0.0,0.0,1,220.3,0.56,2.06,78.68,1.74,3.58,7.05,1.01,0,0,0,2022,4,16,12,19
Faro,37.019356,-7.93044,28,28,148,148,Clear,clear sky,19.9,19.96,19.86,23.29,1015,77,4.12,150,0,0.0,0.0,2,198.6,0.16,0.74,91.55,0.59,7.43,11.0,1.57,0,0,0,2022,4,16,12,19
Lisboa,38.7071,-9.13549,8,28,68,19,Clouds,few clouds,17.55,17.03,15.75,18.92,1013,64,13.89,350,20,0.0,0.0,1,216.96,0.36,1.33,78.68,1.18,3.86,11.38,0.91,20,49,0,2022,4,16,12,29
